,game_id,status,rating,rating_count,tags,ave_session_time,platforms
757,834190,Released,3.9,35.0,"3D, First-Person, Horror, horror-games, indie-horror, Psychological Horror, Retro, Singleplayer, Survival Horror, vhs",,Windows
758,2073220,Released,4.2,13.0,"2D, Fangame, Funny, GameMaker, plants, plants-vs-zombies, plantsvszombies, pvz, Tower Defense, Zombies",,"Windows, Android"
759,92655,Released,4.8,40.0,"Female Protagonist, Meaningful Choices, Narrative, Point & Click, Singleplayer, Story Rich",About a half-hour,"Windows, macOS, Linux"
760,456955,Released,4.4,49.0,"90s, Horror, playstation, ps1, Remake, remastered, Retro, silent-hill, silent-hill-remake, Survival Horror",,Windows
761,111388,Released,4.1,126.0,"Atmospheric, Female Protagonist, mystic, Pixel Art, Point & Click",A few minutes,"Windows, macOS, Linux, Android"
762,108521,Released,4.6,101.0,"cga, Story Rich, Twine",A few minutes,"HTML5, Windows, macOS, Linux"
763,22840,Released,4.5,151.0,"Anime, Dark, Horror, Multiple Endings, Mystery, Ren'Py, suspense",,"Windows, macOS, Linux"
764,828648,Released,5.0,31.0,"2D, Shoot 'Em Up, stg, Unity",About a half-hour,"HTML5, Windows"
765,46387,Prototype,4.3,48.0,"2D, Arcade, Co-op, Fast-Paced, gamepad, Local multiplayer, Pixel Art, Short, Singleplayer",A few seconds,"Windows, macOS, Linux"
766,1655549,In development,4.8,11.0,"Atmospheric, Cyberpunk, Exploration, Female Protagonist, Game Boy Advance, Pixel Art, Top-Down",,HTML5
767,2399676,Released,4.3,46.0,"Christmas, Retro",,"HTML5, Windows"
768,3035362,Released,4.1,13.0,"Arcade, belly, burp, Cute, fart, fetish, Indie, Pinball, pregnancy, pregnant",,"Windows, Android"
769,21281,Released,4.3,55.0,"Fantasy, Magic, Point & Click, Romance, War",A few hours,"Windows, macOS, Linux"
770,2746180,Released,5.0,3.0,"Female Protagonist, Low-poly, n64, ps1, PSX (PlayStation), Retro, Singleplayer",About a half-hour,"HTML5, Windows"
771,286824,Released,4.5,159.0,"Female Protagonist, Gay, Lesbian, LGBT, Pixel Art",A few hours,"Windows, macOS"
772,2706917,Released,3.7,35.0,"3D, Creepy, First-Person, Horror, Low-poly, PSX (PlayStation), Retro, Singleplayer",,"Windows, Linux, Android"
773,2087415,Released,4.8,10.0,"8-Bit, alien, Aliens, ZX Spectrum, zx-spectrum-next",,
774,37082,Released,4.6,34.0,"2D, Co-op, GameMaker, Local Co-Op, Local multiplayer, Multiplayer, online-co-op, online-multiplayer, Pixel Art, Versus",A few minutes,"Windows, Linux"
775,814339,In development,4.1,61.0,"Alternate History, Dungeon Crawler, First-Person, Retro, Roguelike, Violent, World War II",About an hour,"HTML5, Windows"
776,814339,In development,4.1,61.0,"Alternate History, Dungeon Crawler, First-Person, Retro, Roguelike, Violent, World War II",About an hour,"HTML5, Windows"
777,2138855,Released,4.7,30.0,"Amare, LGBT, LGBTQIA, Romance, Short, Yuri",,"Windows, macOS, Linux, Android"
778,2059853,Released,4.7,24.0,"2D, Arcade, Bullet Hell, Fast-Paced, High Score, Shoot 'Em Up, Top down shooter, Touhou, Twin Stick Shooter",A few minutes,"HTML5, Windows, macOS, Linux"
779,2026638,Released,3.9,41.0,"Cute, femboy, Gay, LGBT, Nonlinear, Short, Yaoi",,"HTML5, Windows, Linux"
780,542757,Released,4.8,30.0,"Atmospheric, Fishing, LÖVE, Minimalist, Relaxing",,"Windows, macOS, Linux"
781,2083205,Released,4.7,81.0,"2D, Anime, artgame, Character Customization, Characters, Cute, doll-maker, dress-up, Monsters",,HTML5
782,332692,In development,4.6,34.0,"capgras, Horror, kemonoproject, Pixel Art, Psychological Horror, RPG Maker, Singleplayer",A few hours,Windows
783,2688244,Released,4.7,15.0,"3D, Atmospheric, cryptid, First-Person, Horror, Psychological Horror, Singleplayer, Story Rich, Survival Horror, werewolf",,Windows
784,1132164,In development,4.4,22.0,"abandoned, demetrescu, evil, hill, Horror, lady, pt, resident, silent, visage",,
785,489790,Released,4.7,105.0,"Physics, Relaxing, Sandbox",A few seconds,HTML5
786,205734,Released,4.5,82.0,"Fantasy, inform-7, Narrative, parser, sad, Story Rich, Text based, tragedy, Twine",About a half-hour,"HTML5, Windows, macOS, Linux"
787,992527,Released,4.4,54.0,"Experimental, Generator, Idle, Incremental, Instrument, Management, Music, Soundtoy, Typing",About a half-hour,HTML5
788,28072,Released,4.6,41.0,"Dark Fantasy, Fairy Tale, girls, grandmother, Horror, mythology, Perma Death, red, soundtrack, wolves",,"Windows, macOS"
789,2950277,Released,4.9,504.0,"2D, Cozy, Cute, Fantasy, Mouse only, Pixel Art, secrets, Short, Singleplayer, Trains",,"HTML5, Windows"
790,474283,Released,4.5,125.0,"2D, Atmospheric, Casual, Dark, Escape Game, Mouse only, Mystery, Point & Click",About a half-hour,"Windows, macOS"
791,1573418,Released,4.6,316.0,"2D, Abstract, absurd, Comedy, Difficult, Funny, Narrative, Singleplayer, sisyphus, Typing",About an hour,"HTML5, Windows"
792,3266503,Released,5.0,5.0,"3D, Multiplayer, No AI",,"Windows, macOS, Linux"
793,593714,Released,4.5,89.0,"Godot, Pixel Art, Roguelite, Singleplayer, Sprites",A few minutes,"Windows, macOS, Linux"
794,118642,Released,5.0,47.0,"escape, Point & Click, submachine",A few hours,Windows
795,521688,Released,4.6,45.0,"glitch, historia, Horror, Kinetic Novel, Psychological Horror, rainbow-serpent, snake, Thriller",A few hours,
796,1583968,Released,4.7,127.0,"Creepy, Gay, Horror, LGBT, Pixel Art, Queer, Remake, RPG Maker, Transgender",,
797,136635,In development,4.4,28.0,"earth, Ludum Dare 38, planet, Space, Tower Defense",A few minutes,"Windows, Linux"
798,1757713,Released,4.8,45.0,"2D, Casual, Cute, Fantasy, Farming, Furry, Pixel Art, Slice Of Life, Vampire",A few minutes,HTML5
799,330588,In development,4.5,125.0,"2D, Anime, Comedy, Management, Pixel Art, villain-protagonist",About an hour,"Windows, macOS, Linux"
800,288001,Released,4.7,10.0,"2D, ambient, artgame, emergent, generative, Life Simulation, screensaver, Short, Singleplayer, Virtual Pet",A few minutes,"Windows, macOS, Linux"
801,1313473,Released,4.7,29.0,"Amiga, Amstrad CPC, atari, atari-st, Commodore 64, commodore-plus4, MSX, Retro, ZX Spectrum",,
802,954388,Released,4.2,397.0,"3D, Casual, Fast-Paced, Unity",,"Windows, macOS, Linux"
803,593549,Released,4.9,8.0,"16-bit, 2D, Retro",,
804,128550,Released,4.7,40.0,"2D, Seven Day Roguelike Challenge, Action-Adventure, dungeon, Gardening, hard, PICO-8, Pixel Art, Roguelike",About a half-hour,HTML5
805,2227966,In development,4.9,38.0,"Fantasy, Pixel Art, Roguelike, Strategy RPG, Tactical RPG, Tower Defense, Turn-based, Turn-Based Combat, Turn-based Strategy",A few minutes,HTML5
806,215623,Released,4.4,74.0,"2D, 8-Bit, construction, Crafting, Demake, Non violent, PICO-8, Pixel Art",About a half-hour,"HTML5, Windows, macOS, Linux"
807,1200874,Released,4.6,49.0,"2D, Anime, Creepy, Dark, Exploration, Horror, Point & Click, Short, Survival Horror",About a half-hour,"Windows, macOS, Linux, Android"
808,413783,Released,4.7,180.0,Ludum Dare 44,,"HTML5, Windows"
809,23224,Released,4.2,60.0,,About an hour,Windows
810,131772,Released,4.7,313.0,,,"Windows, macOS"
811,609913,Prototype,4.3,97.0,"Atmospheric, Horror, hps1jam, PSX (PlayStation), Retro, Walking simulator",,Windows
812,1009633,Released,4.8,92.0,"2D, Cooking, Cute, Ghosts, Ludum Dare 48, minigames, Narrative, Singleplayer, Story Rich",,"HTML5, Windows, macOS"
813,46276,Released,4.6,17.0,"2D, Casual, Management, Minimalist, Moddable, Procedural Generation, Relaxing, Score Attack, Singleplayer",About an hour,Windows
814,351104,Released,4.7,212.0,"Anime, Female Protagonist, gxg, LGBT, Ren'Py, Romance, Yuri",About an hour,"Windows, macOS, Linux"
815,2833985,Released,4.8,19.0,"2D, Dating Sim, First-Person, Hand-drawn, Horror, Indie, murdersim, Short, Singleplayer",,"Windows, macOS, Linux, Android"
816,1150914,Released,4.7,59.0,"Anime, Casual, Escape Game, Female Protagonist, First-Person, Narrative, Point & Click, Story Rich",A few minutes,
817,23122,Released,5.0,14.0,"Arcade, Commodore 64, forget-me-not, Local multiplayer, Multiplayer, Retro, rgcd",A few minutes,"Windows, macOS, Linux"
818,9217,Released,4.1,27.0,"16-bit, 2D, dungeons, permadeath, Pixel Art, Procedural Generation, Roguelike, Top-Down, Turn-based",A few hours,"Windows, macOS, Linux, Android"
819,2360499,Released,4.7,17.0,"Anime, Boys' Love, Cozy, Cute, Fantasy, Gay, LGBT, Romance, Slice Of Life, wholesome",,"Windows, macOS, Linux, Android"
820,1296015,Released,4.6,14.0,"making, potion, Singleplayer, tempo, Touhou, witch",,Windows
821,3244833,In development,5.0,10.0,"Anime, Dating Sim, Indie, No AI, Otome, Retro, Romance, snowkissed",,"Windows, macOS"
822,35436,Released,4.4,83.0,"2D, Anime, Dating Sim, Female Protagonist, Multiple Endings, Otome, otome-game, Romance, Voice Acting",A few hours,
823,202590,Released,4.8,65.0,"artgame, dan-hett, hypertext, serious, Text based, Twine",,HTML5
824,578538,Released,4.9,10.0,"2D, Action RPG, Atmospheric, Hack and Slash, Pixel Art, Post-apocalyptic, Sci-fi, Singleplayer, Story Rich",About a half-hour,"Windows, Linux"
825,882206,Released,4.7,20.0,"3D, asmr, focus, mindfulness, Music, Relaxing, Singleplayer, study, usc-games, Walking simulator",About a half-hour,"Windows, macOS"
826,1941968,In development,4.9,27.0,"bartending, Creepy, First-Person, Hand-drawn, Indie, Multiple Endings, Pixel Art, Story Rich",,
827,658179,Released,4.9,168.0,"2D, Animals, brain, construct3, Cute, Food, grid, logic, Singleplayer, Sokoban",A few seconds,HTML5
828,2880701,Released,4.4,9.0,"Baldi's Basics, Friday Night Funkin' (FNF), Horror",,"Windows, macOS, Linux"
829,55722,In development,4.6,101.0,"80s, time-bending, Top-Down, Top down shooter",A few minutes,"Windows, macOS, Linux"
830,136326,Released,4.1,83.0,"Action-Adventure, Horror",,"Windows, macOS"
831,27168,Released,4.8,136.0,"Funny, Local Co-Op, Local multiplayer, Multiplayer, party-game",A few minutes,"Windows, macOS, Linux"
832,313063,In development,4.9,47.0,"8-Bit, Atmospheric, Creepy, Game Boy, Horror, Pixel Art, Point & Click, Singleplayer, Story Rich",About an hour,"Windows, Android"
833,2802098,Released,4.6,25.0,"Cartoon, Co-op, Fantasy, joust, Local Co-Op, Local multiplayer, Medieval",A few minutes,"HTML5, Windows, Android"
834,10182,Released,4.4,28.0,"lazycow, Metroidvania, rgcd, run-n-gun, Shoot 'Em Up",,"Windows, macOS, Linux"
835,2429991,Released,4.4,9.0,"8-Bit, Commodore 64, commodore-plus4, Dungeon Crawler, Minimalist, Pixel Art, Retro, ZX Spectrum",,
836,1217889,In development,5.0,11.0,"3D, DRM Free, nature, Open Source, Procedural Generation, Sandbox, Top-Down",A few minutes,"Windows, Linux"
837,252387,Released,4.8,24.0,"2D, Casual, Cute, Female Protagonist, Mystery, RPG Maker, witch",,"Windows, macOS, Linux"
838,2446656,Released,4.9,222.0,"Amare, Anime, Cozy, Cute, Dating Sim, Female Protagonist, Male protagonist, Otome, Romance, Slice Of Life",About a half-hour,"HTML5, Windows, macOS, Linux"
839,20787,Released,4.4,49.0,"8-Bit, Dungeon Crawler, Hack and Slash, Perma Death, Procedural Generation, Roguelike",About a half-hour,"Windows, macOS, Linux"
840,2387552,Released,4.9,86.0,"Atmospheric, Colorful, Exploration, LGBT, Multiple Endings, narrative-driven, nonbinary-protagonist, Pixel Art, RPG Maker, Surreal",A few hours,Windows
841,1131183,Released,4.6,110.0,"bento, cat, Cooking, cuisine, family, Food, japan, kitten, minimal, sushi",A few minutes,"Windows, macOS, Android"
842,1352246,Released,4.0,14.0,"analogue-pocket, dmg, Dungeon Crawler, Game Boy, Game Boy ROM, gbc, Homebrew, Medieval, Pixel Art, Roguelike",A few minutes,HTML5
843,2043711,Released,4.8,68.0,"Atmospheric, Creepy, Dark, Exploration, Horror, Pixel Art, Psychological Horror, Singleplayer",A few minutes,"HTML5, Windows"
844,132425,In development,4.4,49.0,"3D, 3D Platformer, Cats, Colorful, Cute, Exploration, Low-poly, Robots, Singleplayer, Third Person",About a half-hour,"Windows, macOS, Linux"
845,112260,Released,4.5,46.0,"8-Bit, Open World, Retro",A few minutes,"Windows, macOS, Linux"
846,1716974,Released,4.5,128.0,"2D, Pixel Art, Short, Singleplayer, Unity",,"HTML5, Windows, macOS"
847,2194216,Released,5.0,5.0,Singleplayer,,Windows
848,2304706,Released,4.5,60.0,"2D, Atmospheric, Indie, Psychological Horror, Ren'Py, Story Rich, Text based",About a half-hour,"Windows, macOS, Linux"
849,565813,Released,4.6,131.0,"2D, Atmospheric, Cute, Pixel Art, Short, Singleplayer, Time Attack, Top-Down",A few minutes,Windows
850,1469346,Released,4.5,109.0,"2D, Ludum Dare 50, Non violent, PICO-8, Pixel Art, Retro, Short",,"HTML5, Windows, macOS, Linux"
851,1886209,Released,5.0,4.0,Experimental,,Windows
852,1141747,Released,4.9,154.0,"boston, Game Boy, gb-studio, pixel",,HTML5
853,42712,Released,4.7,108.0,"Cult Classic, Cute, delicious, Funny, melon",,"Windows, macOS"
855,520444,Released,4.3,151.0,"faeries, fireworks, Gardening, Physics, secrets",About an hour,"Windows, macOS, Linux"
856,254894,Released,4.7,206.0,"Altgame, artgame, Bitsy, Coming Of Age, Dark, maze, Minimalist, Narrative, Pixel Art, Singleplayer",A few minutes,HTML5
857,880447,In development,4.6,9.0,"3D, Low-poly, Open World, Singleplayer, Unity",About a half-hour,Windows
858,2793643,Released,4.5,54.0,"Atmospheric, Clicker, First-Person, Horror, Noir, Psychological Horror, Short, Singleplayer, Surreal",,Windows
859,2453809,Released,4.9,152.0,"3D, Creepy, Farming, Horror, PSX (PlayStation), Retro, Singleplayer",,"Windows, Linux"
860,2020523,In development,4.9,22.0,"Coming Of Age, Fantasy, Furry, Gay, Monsters",,"Windows, macOS, Linux, Android"
861,662527,Released,4.8,37.0,"2D, 8-Bit, Arcade, Difficult, Female Protagonist, GameMaker, Pixel Art, Retro, Singleplayer",,Windows
862,2931489,Released,5.0,4.0,"blood, euphoria, First-Person, Gore, ragdoll, ragdolls, realism, realistic, Unreal Engine",,Windows
863,495449,Released,4.6,206.0,,,
864,752561,Released,4.6,39.0,"2D, Cute, Game Boy, Pixel Art, Top Down Adventure",,HTML5
865,259656,Released,4.8,35.0,"Mystery, psychological, Slice Of Life, Yuri",,Windows
866,1774838,Released,4.8,18.0,"1-bit, Horror, Pixel Art, Roguelike, Singleplayer, Turn-based",,"Windows, Android"
867,506815,Released,4.2,137.0,"2D, City Builder, Clicker, cthulhu, Management, Minimalist, Pixel Art, Retro, Sandbox, Time Attack",,"HTML5, Windows"
868,81143,Released,4.5,13.0,"Action-Adventure, Commodore 64, jungle, Retro, ultimate",,
869,1191526,Released,4.7,117.0,"Atmospheric, Dark, First-Person, LGBT, Monsters, Narrative, Queer, Story Rich",,"Windows, macOS, Linux"
870,1562768,In development,4.5,8.0,"2D, 4X, Godot, Historical, Management, Pixel Art, Procedural Generation, Singleplayer, War",Days or more,"Windows, Linux"
871,2814111,Released,4.7,68.0,"3D, Atmospheric, Horror, Psychological Horror, Retro, Short, Singleplayer, weirdcore, y2k",,Windows
873,107138,Released,3.8,23.0,"Comedy, Coming Of Age, Dating Sim, Female Protagonist, Meaningful Choices, Otome, Parody, Romance, Sims 4",,Windows
874,3196846,In development,4.9,17.0,"minigames, Pixel Art, Vampire, Virtual Pet",,Android
875,584463,Released,4.9,40.0,"Historical, Open World, Roguelike, Sandbox, Singleplayer",A few hours,"Windows, macOS, Linux"
876,108274,In development,4.8,15.0,"ascii, Dark Fantasy, Dungeon Crawler, Fantasy, Open World, Perma Death, Roguelike, Turn-based",About a half-hour,
877,664316,Released,4.4,99.0,"2D, Cult Classic, Difficult, Fast-Paced, Female Protagonist, Hack and Slash, Horror, Pixel Art, supernatural",About an hour,"Windows, macOS, Linux"
878,2626561,Released,4.9,10.0,"8-Bit, Dice, Game Boy, Game Boy ROM, gbstudio, Homebrew",,HTML5
882,131376,Released,4.4,151.0,"Comedy, nanoreno-2017, Romance, yandere",About a half-hour,"Windows, macOS, Linux"
883,382815,Released,4.7,71.0,"Anime, Dark, Dark Humor, Dating Sim, Horror, Parody, Romance, Singleplayer, Thriller",A few hours,"Windows, macOS, Linux"
884,3038843,In development,4.8,72.0,"Action-Adventure, Fantasy, Romance, Sci-fi, Text based, Twine",,HTML5
885,89332,Released,4.1,54.0,"2D, 8-Bit, Action-Adventure, Action RPG, Fantasy, NES (Nintendo Entertainment System), Pixel Art, Retro, Singleplayer, Steampunk",A few hours,"Windows, macOS, Linux"
886,582128,Released,4.1,14.0,"2D, Minimalist, Pixel Art, Tower Defense, Turn-based",About a half-hour,"HTML5, Windows, macOS, Linux"
887,1276474,Released,4.9,14.0,"128k, Arcade, egypt, shovel, speccy, ZX Spectrum",,
888,3005094,Released,4.6,13.0,"2D, 90s, Creepy, Dreams, Horror, Psychological Horror, Retro, windows-98",,"Windows, macOS, Linux"
889,689322,Released,4.4,27.0,"Clicker, Idle, LGBTQIA",Days or more,"Windows, Linux"
890,157817,Released,4.9,48.0,"artgame, Atmospheric, hypertext, Mechs, Mouse only, Short, Story Rich, Twine, weird",,"HTML5, Windows, macOS"
891,101897,Released,4.5,59.0,"8-Bit, Arcade, Controller, Difficult, Fast-Paced, Ninja, one-hit-kill, Pixel Art, Singleplayer",A few seconds,Windows
893,764607,Released,4.8,72.0,"Furry, Gay, Halloween, Lesbian, LGBTQIA, Monster Girls, Otome, Romance, Yuri",A few hours,"Windows, macOS, Linux"
894,3269269,In development,5.0,1.0,"3D, Creepy, First-Person, Horror, Low-poly, No AI, PSX (PlayStation), Retro, Short, Singleplayer",,
895,753353,In development,4.7,190.0,"beach, Furry, LGBT, ocean, Slice Of Life, volleyball",,"Windows, macOS, Linux, Android"
896,2856985,Released,4.0,66.0,"3D, Atmospheric, Creepy, Dark, Horror, Indie, Low-poly, PSX (PlayStation), Retro, Spooky",A few minutes,"Windows, Linux"
897,763850,In development,4.9,10.0,"lockstep, rhythm-heaven, rhythm-paradise, rhythm-tengoku, rhythm-tengoku-gold, stepswitcher, ura-omote",,"Windows, macOS, Linux"
898,154833,Released,4.2,36.0,"autobiographical, RPG Maker, Story Rich, syria, War",About a half-hour,"Windows, macOS, Linux"
899,1215019,Released,4.7,52.0,"Dark Fantasy, Folklore, Halloween, Male protagonist, Narrative, Ren'Py, spooktober, Story Rich, supernatural",About an hour,"Windows, macOS, Linux, Android"
900,2048190,Released,4.9,77.0,"Arcade, Funny, Ludum Dare, Ludum Dare 53, Narrative, Pixel Art",,"Windows, macOS, Linux"
901,397376,Released,4.5,177.0,"2D, Atmospheric, Exploration, Minimalist, Multiplayer, Pixel Art, rain, strand",,"Windows, macOS, Linux"
902,1310391,Released,4.8,13.0,"2D, gunner, megadrive, metalslug, Pixel Art",,"Windows, macOS, Linux, Android"
903,1297992,Released,4.7,102.0,"2D, Fantasy, Female Protagonist, Romance, Short, Singleplayer, Surreal, Yuri",,"Windows, macOS, Linux, Android"
904,318140,Released,4.5,117.0,"2D, Dark, glitch, Horror, Pixel Art, Retro, Singleplayer, unspeakable",,Windows
905,495367,Released,4.5,68.0,"Atmospheric, Creepy, First-Person, Horror, Narrative, Psychological Horror, Singleplayer, Spooky, Story Rich",About a half-hour,Windows
906,2649350,Released,4.4,13.0,"demon, Desktop Pet, Idle, Ludum Dare 55, Virtual Pet",,Windows
907,750991,In development,4.5,11.0,"8-Bit, chiptune, Comedy, Cute, Game Boy, Game Boy ROM, GBJam, gbstudio, Pixel Art",,HTML5
908,478869,Released,4.5,591.0,"2D, Casual, Horror, Narrative, Pixel Art, Short, Singleplayer, taxes, Unity",A few minutes,"Windows, macOS"
909,1613279,In development,4.7,84.0,"3D, Animals, Cute, Low-poly, PSX (PlayStation), Retro, Singleplayer, Stealth, Unity",About a half-hour,"Windows, Linux"
910,959593,In development,4.0,9.0,"Casual, Exploration, First-Person, FPS, Low-poly, Multiplayer, Open World, Sandbox, Unity, Zombies",Days or more,"Windows, Android"
911,243615,Released,4.4,47.0,"Character Customization, Dungeon Crawler, Female Protagonist, Otome, Yuri",,"Windows, macOS, Linux"
912,328794,Released,3.9,57.0,"Bara, barajam, bxb, Gay, LGBT, muscle, Ren'Py, Slice Of Life, Yaoi",About a half-hour,"Windows, macOS, Linux"
913,583084,In development,4.3,96.0,"Non violent, Pixel Art, Roguelike, Roguelite",About a half-hour,HTML5
914,1233450,Released,4.5,49.0,"china, chinese, Funny, Internet, Meme, Multiple Endings, test, Text based, Unity",,"HTML5, Windows, Android"
915,703070,Released,4.8,14.0,"Action-Adventure, Comedy, Funny, Pixel Art, RPG Maker, Singleplayer, Surreal, weird",,Windows
916,935681,Released,4.6,110.0,"2D, Atmospheric, Cozy, Cute, Fantasy, LGBT, Narrative, Pixel Art, witch",About a half-hour,"Windows, macOS"
917,289629,Released,4.6,18.0,"dungeon, Dungeon Crawler, Fantasy, Procedural Generation, Roguelike",About a half-hour,Windows
918,941523,Released,5.0,10.0,"2D, artificial-intelligence, artificial-life, evolution, Life Simulation, neural-networks, Procedural Generation, Relaxing, Sandbox, Unity",A few hours,"Windows, macOS, Linux"
919,60918,In development,4.3,124.0,"2D, Casual, Cute, Gardening, Hand-drawn, no-combat, Pixel Art, plants, Relaxing",A few minutes,Windows
920,1462416,Released,4.8,49.0,"Animals, Comedy, Cute, Furry, Kinetic Novel, Non violent, Relaxing, Ren'Py, Slice Of Life, Story Rich",,"Windows, macOS, Linux, Android"
921,1330679,In development,4.7,67.0,"Dark Fantasy, LGBT, LGBTQIA, Meaningful Choices, Romance, supernatural, Text based, Twine",,HTML5
922,12355,Released,4.4,82.0,"candy, dungeon, ghost, graveyard, Halloween, haunted, Horror, Monsters, Spooky",About a half-hour,Windows
923,418153,Released,4.6,143.0,"Cute, happy-snake-games, Horror",,"Windows, macOS, Linux"
926,292960,Released,4.8,34.0,"2D, Anime, Dark, Dating Sim, Mystery, Otome, Romance, supernatural",,
927,180972,Prototype,4.5,24.0,"2D, artgame, Casual, Endless, Hand-drawn, Magic, Point & Click, psychedelic, Relaxing, Singleplayer",A few minutes,"Windows, macOS, Linux"
928,378414,Released,4.9,20.0,"4playeradapter, commodore, Commodore 64",,
929,1307741,Released,4.8,70.0,"2D, Horror, LGBTQIA, Narrative, Pixel Art, Psychological Horror, RPG Maker, Singleplayer, Story Rich",A few hours,Windows
930,1777398,Released,4.6,48.0,"2D, Minesweeper, Pixel Art, Retro, Singleplayer",,HTML5
931,190265,In development,4.6,93.0,"Anime, Crafting, Cute, Dating Sim, Fantasy, Female Protagonist, Multiple Endings, Otome, Romance",,"Windows, macOS, Linux"
932,1803584,In development,4.3,20.0,"Farming, Furry, Pixel Art, Top-Down",,"Windows, macOS, Linux"
933,632272,In development,4.4,30.0,"2D, Arcade, Automation, Breakout, brickbreaker, Clicker, Incremental, Indie, Unity",A few minutes,Windows
934,2746015,In development,4.9,22.0,"2D, Dating Sim, LGBT, Meaningful Choices, Otome, Romance, Singleplayer, Story Rich",A few hours,"Windows, macOS"
935,1260810,Released,4.5,84.0,"2D, Anime, Boys' Love, Fangame, Yaoi",A few minutes,"HTML5, Windows, macOS, Linux, Android"
936,762944,Released,4.4,26.0,"murloc, murloc-rpg, murlocrpg, world-of-warcraft",A few hours,"Windows, Android"
937,2763250,In development,4.8,16.0,"Atmospheric, Psychological Horror, Short, Singleplayer, Story Rich",,Windows
938,616441,Released,4.7,155.0,"2D, Atmospheric, Casual, Creative, Funny, Ludum Dare 46, Relaxing, Short, Singleplayer, Unity",,HTML5
939,2124426,In development,4.7,22.0,"Anime, Dark, Horror, josei, Otome, Romance, yandere",,"Windows, macOS"
940,433685,Released,4.8,87.0,"2D, Cats, Colorful, Co-op, Cute, Local Co-Op, Multiplayer, pastel, Puzzle-Platformer",A few minutes,HTML5
941,1608008,Released,4.8,164.0,"Cute, Food, Minimalist, Modern, snake, Sokoban, spicy, Vector, vector-art",,HTML5
942,20218,Released,4.4,255.0,"artgame, Experimental, Exploration, Female Protagonist, Music, Narrative, Non violent, Short, Singleplayer, story",About a half-hour,"Windows, macOS, Linux"
943,10358,Released,4.5,61.0,"3D, free, Funny, mouse, thecatamites",,"Windows, macOS, Linux"
944,1444237,Released,4.4,32.0,"Amare, Crafting, Fantasy, Gender, LGBT, LGBTQIA, Magic, Queer, Transgender",About a half-hour,"HTML5, Windows, macOS, Linux"
945,461044,Released,4.8,117.0,"2D, Aliens, Atmospheric, Female Protagonist, Narrative, Point & Click, Relaxing, Sci-fi, Singleplayer, Story Rich",,"Windows, macOS, Linux"
946,23424,Released,4.6,21.0,"Commodore 64, Retro, rgcd, Shoot 'Em Up, vertical",,"Windows, macOS, Linux"
947,653126,Released,4.7,54.0,"2D, Casual, Cute, earthbound, Pixel Art, Retro, RPG Maker, Singleplayer, Spooky",A few minutes,Windows
948,9699,Released,4.6,25.0,"2-all, Shoot 'Em Up, stg",About a half-hour,"Windows, macOS"
949,76251,Released,4.1,31.0,"2D, Action-Adventure, jumping, NES (Nintendo Entertainment System), Pixel Art, Retro, Robots, Side Scroller",About a half-hour,Windows
950,298911,Released,4.7,15.0,"3D, agbic, Arcade, Cute, Food, Funny, Short, Singleplayer, Top Down Adventure, Unreal Engine",A few minutes,Windows
951,803714,Released,4.6,10.0,"3D, audio-reactive, hand-tracking, Music, Oculus Quest, particle, Virtual Reality (VR), visual-effect",,Android
952,492077,Released,4.7,171.0,"2D, Atmospheric, Bitsy, Narrative, Pixel Art, Yuri",A few minutes,HTML5
953,2989266,Released,3.9,85.0,"3D, Atmospheric, First-Person, Horror, Indie, Short",About a half-hour,"Windows, macOS, Linux"
954,2160832,Released,4.5,363.0,"Casual, Cute, Funny, Game Maker's Toolkit Jam, Pixel Art, Retro, Tower Defense",,HTML5
955,57637,Released,4.1,122.0,"Dark Fantasy, Fantasy, Female Protagonist, JRPG, RPG Maker",,"HTML5, Windows, macOS, Android"
956,1532303,Released,4.9,23.0,"Pixel Art, Playdate, Retro, snake, worm",,
957,17580,Released,4.6,85.0,"3D, Atmospheric, Colorful, Experimental, Exploration, First-Person, Music, Procedural Generation, Relaxing, Walking simulator",About an hour,"Windows, macOS"
958,1410194,released,4.9,34.0,"atmospheric, cozy, cute, fantasy, female protagonist, lgbt, narrative, relationship, romance",about a half-hour,"windows, macos, linux"
959,1510948,Released,5.0,22.0,"1-bit, Dungeon Crawler, Exploration, First-Person, Playdate",About a half-hour,
960,1117003,In development,5.0,9.0,"16-bit, 2D, blocks, Game Boy, Game Boy Advance, Multiplayer, Pixel Art, Real time strategy, Retro, Singleplayer",About a half-hour,"Windows, macOS, Linux, Android"
961,685867,Released,4.4,70.0,"2D, bafta-ygd, LGBT, LGBTQIA, Narrative, Short, Singleplayer, Text based, Transgender",About a half-hour,"HTML5, Windows"
962,2894137,Released,4.7,7.0,"2D, Cute, Fantasy, Horror, Magic, moe, Singleplayer, yandere, Yuri",,Windows
963,2507255,In development,5.0,46.0,"2D, Atmospheric, Dark, Narrative, Psychological Horror, Ren'Py, tragedy, yandere",About an hour,"Windows, macOS, Linux"
964,197010,Released,4.7,44.0,"Exploration, microscopic, nature, Point & Click, Surreal",About a half-hour,"Windows, macOS, Linux"
965,1300773,Released,4.8,12.0,"Arcade, Commodore 64, platform, Retro",,
966,2097494,Released,4.7,29.0,"Bara, Fantasy, Furry, Gay, Post-apocalyptic, Romance, Yaoi",About an hour,"Windows, macOS, Linux, Android"
