,game_id,title,genre,author,text,link
719,54490,STAR GUARD,Action,loren schmidt,GUIDE THE ASTRONAUT THROUGH THE CASTLE AND DEFEAT THE WIZARD,https://lorenschmidt.itch.io/star-guard
720,150315,Essence Hunt,Visual Novel,SilverHyena,N/A,https://silverhyena.itch.io/essence-hunt
721,381596,A Little World Generator,N/A,Riley Neville,A little world generator tool that creates continents from rock you draw on the planet's core.,https://sbug.itch.io/little-world-generator
722,2237412,HONOR++,Action,GruelScum,Movement Based Sword Fighting PVP,https://gruelscum.itch.io/honorplusplus
723,787836,METEL HORROR ESCAPE,Puzzle,Linked Squad,"First-person 3D game in the quest, horror genre.",https://linkedsquad.itch.io/metel
724,2349234,Rabbit Starvation,Interactive Fiction,vileidol,A late night conversation in a diner with someone claiming to be your spouse.,https://vileidol.itch.io/rabbit-starvation
725,804346,The Lost Night,Role Playing,[AFK] Mario Carballo,A small spooky themed RPG,https://afk-mario.itch.io/the-lost-night
726,77011,Footbrawl Playground,Sports,Der Kevin,Physics Playground to support the development of Footbrawl,https://der-kevin.itch.io/playground
727,2539153,Interrogation Time,N/A,Nerds1,N/A,https://nerds1.itch.io/interrogationtime
728,3158356,Tummy Bonbons: The Sweet Monster 🍭,Survival,PUNKCAKE Délicieux 🥞,Steal candy from children in this Halloween scare-em-up!,https://punkcake.itch.io/tummy-bonbons
729,2143024,Kalikan,Action,LouieChapm,"Dip, dodge, duck, dive, and ... die",https://louiechapm.itch.io/kalikan
730,488821,OTHER: Her Loving Embrace [KS DEMO],Role Playing,Pringle,A stylish turn-based RPG/action platformer hybrid.,https://pringle.itch.io/other-demo
731,3010830,CARNIVAL MASSACRE DEMO,Survival,BEDTIMESTORIES,N/A,https://bedtimestories.itch.io/carnival-massacre-demo
732,320479,The Hex,N/A,Daniel Mullins Games,"In a creaky old tavern, in a forgotten corner of the video-game universe, a storm is raging...",https://danielmullinsgames.itch.io/the-hex
733,1564252,A Dance of Fire and Ice - Neo Cosmos,Rhythm,fizzd,"An expansion to our game directed by TaroNuke, creator of NotITG and UKSRT.",https://fizzd.itch.io/neo-cosmos
734,1501520,Macrophage,Action,RoyalSkies,Join the fight!,https://royalskies.itch.io/macrophage
735,64478,The Norwood Suite,Adventure,Cosmo D,"Journey to a hillside hotel brimming with odd characters, old secrets and head-nodding music.",https://cosmoddd.itch.io/the-norwood-suite
736,861944,N Step Steve: part 1,Puzzle,Ethan Clark (EPICPIKAGUY),N/A,https://epicpikaguy.itch.io/n-step-steve-part-1
737,2190211,Crypt Underworld: The End of History,N/A,Lilith Zone,THE FINAL VIDEOGAME,https://lilithzone.itch.io/crypt-underworld
738,494724,Ancient Dungeon Beta,Action,ErThu,Ancient Dungeon VR is a rogue-lite dungeon crawler with procedurally generated dungeons.,https://erthu.itch.io/ancient-dungeon-vr-alpha
739,3041604,Eternal Haunt - Preview Demo,Survival,Trueroningames,Can you endure the relentless cold and escape the chilling embrace of Yuki-Onna?,https://trueroningames.itch.io/eternal-haunt
740,1359282,Sucker for Love: First Date,Visual Novel,DreadXP,Put the 'love' in 'Lovecraftian horror'! Perform terrifying rituals to win the affections of eldritch horrors,https://dreadxp.itch.io/sucker-for-love-first-date
741,2979502,deathwish,Visual Novel,wearycat,A love letter to life.,https://wearycat.itch.io/deathwish
742,723129,Delver,Role Playing,Priority Interrupt,See from the eyes of a rogue.,https://priorityinterrupt.itch.io/delver
743,930763,FroggieChat,N/A,Stupid++,A faithful remake of Pictochat for Windows and Android,https://stupidplusplus.itch.io/froggychat
744,171727,Far from Noise,N/A,George Batchelor,A conversation on the edge of a cliff.,https://georgebatch.itch.io/far-from-noise
745,3087912,That Which Surrounds,Visual Novel,(BLANK) HOUSE,"Be who they need you to be, or convince them to let you go. A short story about love and loss.",https://blank-house.itch.io/that-which-surrounds
746,707420,Rain on Your Parade Prologue,Adventure,Unbound Creations,Travel the world as a mischevious cloud and rain on everyone's parade! The ultimate schadenfreude simulator.,https://unboundcreations.itch.io/rain-on-your-parade-prologue
747,341186,Rogues Like Beer,Platformer,NickZangus,"Sacrifices must be made, if you want to drink with your brigade!",https://nickzangus.itch.io/rogues-like-beer
748,500563,Tomboy Adventure,Adventure,tomboyDrive,Explore the sunlit island together.,https://tomboydrive.itch.io/tomboyadventure
749,2518801,Night in Delirium,Visual Novel,Grupo Trenza,BL Romance/Thriller Visual Novel,https://bardelirio.itch.io/nightindelirium
750,224352,The Floor is Jelly,Platformer,Auren Snyder,What if everything you touched was made out of jelly?,https://auren-snyder.itch.io/the-floor-is-jelly
751,339563,"Nina Aquila: Legal Eagle, Season One",Visual Novel,Tanuki-sama Studios,Fight for justice in a world where all anime genres exist at once!,https://tanuki-sama-studios.itch.io/nale
752,1281581,Infinite Monkeys,Educational,Skullbutton Interactive,An obtuse idle game about monkeys on typewriters.,https://skullbutton.itch.io/infinite-monkeys
753,228066,Q-YO Blaster,Shooter,TeamBlackHatRobot,Shoot'em up arcade with crazy characters and explosions everywhere!,https://teamblackhatrobot.itch.io/q-yo-blastergame
754,307555,ΔV: Rings of Saturn,Simulation,Koder,"Hard sci-fi, top-down space simulator, with every aspect backed up by real physics and science.",https://koder.itch.io/dv-rings-of-saturn
755,656754,Siren Head: Retribution,Action,NathanBrower,N/A,https://nathanbrower.itch.io/siren-head-retribution
756,61275,Apron Academy,Visual Novel,Michaela Laws,Where maids are not just women who cook and clean...,https://vamichaelalaws.itch.io/apron-academy
757,834190,Crawlerphobia,N/A,AzaGameStudio,90s VHS Found Footage Cryptid Horror,https://azagamestudio.itch.io/crawlerphobia
758,2073220,Plants vs Zombies Maker,Strategy,MaddCabb,"With Plants vs Zombies Maker, you can create your own PvZ plants!",https://maddcabb.itch.io/pvzmaker
759,92655,Elsinore,Adventure,Golden Glitch Studios,A Time-Looping Shakespearean Adventure,https://goldenglitch.itch.io/elsinore
760,456955,SILENT HILL: REMAKE (DEMO),Survival,Zero Trace Operative,N/A,https://zerotraceoperative.itch.io/silenthill
761,111388,Takume,Adventure,Crafting Legends,N/A,https://craftinglegends.itch.io/takume
762,108521,Forgotten,Adventure,Aether Interactive,conversations with the reaper,https://aetherinteractive.itch.io/forgotten
763,22840,Who Is Mike?,Visual Novel,FERVENT,Mike and his doppelganger are having a bad night.,https://fervent.itch.io/whoismike
764,828648,SPOLOUS EX,Shooter,suppon,Save the galaxy Danioy from invasion of army corps Doscoponian.,https://suppon.itch.io/spolous
765,46387,Bit Pit,Platformer,voishark,You have been sentenced to death by Bit Pit. How long can you survive?,https://voishark.itch.io/bitpit
766,1655549,Green Memories,Survival,Tengukaze Studio,GBA Survival RPG,https://tengukaze.itch.io/green-memories-gba
767,2399676,Red Snow,Action,charliedolphin,Incredibly violent winter sport modes!,https://charliedolphin.itch.io/redsnow
768,3035362,Liss's Bump Pinball,Simulation,EncyclicalApex,N/A,https://encyclicalapex.itch.io/liss-pinball
769,21281,Queen at Arms,Visual Novel,Aqualuft Games,A Fantasy Wartime Adventure,https://aqualuftgames.itch.io/queen-at-arms
770,2746180,Tower of Might,Action,suitNtie,Climb the tower using your foes and wit,https://suitntie22.itch.io/buildup
771,286824,"Get in the Car, Loser!",Role Playing,Love Conquers All Games,stylish and hot-blooded lesbian road trip RPG,https://loveconquersallgames.itch.io/getinthecarloser
772,2706917,Terminal Terror,Adventure,PseudoStar Games,N/A,https://pseudostargames.itch.io/terminal-terror
773,2087415,Aliens: Neoplasma | ZX Spectrum | ZX Spectrum Next,Action,Sinc LAIR,N/A,https://sinc-lair.itch.io/aliens-neoplasma
774,37082,Super Crate Box Together,Action,YellowAfterlife,An online multiplayer mod for Super Crate Box,https://yellowafterlife.itch.io/super-crate-box-together
775,814339,RASKOPNIK: The Trench Warrior,Role Playing,myacty,Show Nazis what you worth for!,https://myacty.itch.io/raskopnik
776,814339,RASKOPNIK: The Trench Warrior,Role Playing,myacty,Show Nazis what you worth for!,https://myacty.itch.io/raskopnik
777,2138855,Lilith + Eve,Visual Novel,PDRRook,"Lilith and Eve, sitting in a tree, K-I-S-S-I-N-G!",https://pdrr.itch.io/lilith-eve
778,2059853,Crimson Fantasia,Shooter,CROW'S NEST,Twin-stick youkai-busting action!,https://crows-nest.itch.io/crimson-fantasia
779,2026638,A Femboy Dared Me To,Visual Novel,WestOfEntropy,Truth or Dare with your femboy best friend,https://westofentropy.itch.io/a-femboy-dared-me-to
780,542757,Pengu,N/A,Schwegg,Relax on a tiny island,https://schwegg.itch.io/pengu
781,2083205,Monster Girl Maker 2,Role Playing,Emmy- GhoulKiss,Character creator themed around cute and creepy monster girls!,https://ghoulkiss.itch.io/monster-girl-maker-2
782,332692,CAPGRAS,Puzzle,kemonoproject,"A woman found a weird board game in her new house, and she decides to give it a try.",https://kemonoproject.itch.io/capgras
783,2688244,Fear the Moon,Adventure,Jonny's Games,Wolfman cryptid horror game,https://jonnys-games.itch.io/fear-the-moon
784,1132164,Silent Playhouse Residence,Action,Cryziel,Solve the mystery of the old abandoned house,https://cryziel.itch.io/silent-playhouse-residence
785,489790,Sandspiel,Simulation,maxbittker,A Falling Sand Game: Paint & Build with 20 Pixel Elements,https://maxbittker.itch.io/sandspiel
786,205734,if not us,Interactive Fiction,ub4q,an IF anthology about five heroes who die,https://ub4q.itch.io/ifnotus
787,992527,Orchestrate,Strategy,Games For Crows,Sound based resource management game,https://gamesforcrows.itch.io/orchestrate
788,28072,The Path,Adventure,Tale of Tales,"There is one rule in the game. And it needs to be broken. There is one goal. And when you attain it, you die.",https://taleoftales.itch.io/the-path
789,2950277,Raide,Puzzle,Kultisti,train tracks!,https://kultisti.itch.io/raide
790,474283,Winterlore I,Adventure,Moroi Springs,a folkloric mystery adventure,https://moroisprings.itch.io/zestre
791,1573418,Mondays: a Sisyphean Typing Game,Interactive Fiction,maxhgrobins,Absurdist Typing Game developed as part of the Briefs series,https://maxhgrobins.itch.io/mondays
792,3266503,Secret Neighbor Easter Alpha,Action,Cool-guy5667,N/A,https://cool-guy5667.itch.io/secret-neighbor-easter-alpha
793,593714,Bottomless,Platformer,Raffaele Picca,Discover the depths of antarctica and find the missing pieces of an old machine.,https://picster.itch.io/bottomless
794,118642,Submachine Complete Collection,Adventure,Mateusz Skutnik,Submachine is a point and click adventure game.,https://mateuszskutnik.itch.io/submachine-collection
795,521688,Historia Chapter 1 - Doug,Visual Novel,Lucid A96,A kinetic horror novel from Lucid Akumu,https://lucid-a96.itch.io/historia-act-1-doug
796,1583968,Reouija Sleepover,Adventure,Hatoge,Escape the grasps of a deadly ghost in this queer rpg maker horror game,https://hatoge.itch.io/reouija-sleepover
797,136635,Techium Eclipse,Strategy,Kenney,Game made during Ludum Dare 2017,https://kenney.itch.io/techium-eclipse
798,1757713,Bleak,Simulation,SweetHeart Squad,A post-apocalyptic farming sim with a vampiric twist.,https://sweetheartsquad.itch.io/bleak
799,330588,Idol Manager,Simulation,sadambober,Idol Manager is a business sim about conquering the entertainment industry using any means you deem necessary.,https://sadambober.itch.io/idol-manager
800,288001,PETRI,Simulation,Sintel,Your favorite colony of bacteria,https://sintel.itch.io/petri
801,1313473,"Tenebra (C64 / Plus4, Amiga, Atari ST, Jaguar & 8-bit, MS-DOS, ZX Spectrum, Amstrad CPC, MSX, Commander X16 and more)",Puzzle,Haplo,An atmospheric puzzle game with rogue-like aesthetics,https://h4plo.itch.io/tenebra
802,954388,Jelly Drift,Racing,Dani,skrrrt,https://danidev.itch.io/jelly-drift
803,593549,YAZZIE (SEGA Mega Drive and Genesis),Platformer,RetroSouls,You play as the careless gold seeker who has wandered into a strange mansion full of traps...,https://retrosouls.itch.io/yazzie16bit
804,128550,Gar's Den,Adventure,Rémy 🍬 Devaux,Gardening Roguelike,https://trasevol-dog.itch.io/gars-den
805,2227966,Trash of the Titans,Strategy,Thayer and Back Again,A roguelike tactical RPG about trash animals,https://squarewavejams.itch.io/trash-of-the-titans
806,215623,DeFacto,Simulation,NuSan,"Build a big automated factory on an isolated asteroid, sell your products and send rockets into space.",https://nusan.itch.io/defacto
807,1200874,Hush Little Lily,Visual Novel,Orlon the dog,"A point-and-click, exploration horror game",https://orlondogmann.itch.io/hush-little-lily
808,413783,SACRIFIGHTS,Action,FrankieSmileShow,Summon and fight demons to take their power.,https://frankiesmileshow.itch.io/sacrifight
809,23224,GARDEN,Action,Daniel Linssen,they came across a ghost with a dream like their own,https://managore.itch.io/garden
810,131772,To the Edge of the Sky,Visual Novel,Aja,A Post-Cyberpunk Visual Novel,https://atelierxelestial.itch.io/to-the-edge-of-the-sky
811,609913,DESCEND,N/A,ompuco,N/A,https://ompuco.itch.io/descend
812,1009633,A Taste of the Past Jam Version,Visual Novel,Emily Pitcher,Reconnect with your mother’s culture through food while navigating a train that goes deeper and deeper in time.,https://sonderingemily.itch.io/a-taste-of-the-past-jam
813,46276,Endless ATC,Simulation,startgrid,Air Traffic Control simulator game,https://startgrid.itch.io/endlessatc
814,351104,DoraKone,Visual Novel,Apple Cider,My sweet summer adventure!,https://apple-cider.itch.io/dorakone
815,2833985,That New Diner,Visual Novel,vinillust,Murdersim that begins in a cute diner.,https://vinillust.itch.io/that-new-diner
816,1150914,Behind the Frame: The Finest Scenery,Interactive Fiction,Akupara Games,Uncover an emotional tale of chance and artistry through paintings and puzzles to help an artist with her masterpiece.,https://akuparagames.itch.io/behind-the-frame-the-finest-scenery
817,23122,Get 'Em DX,Action,RGCD.DEV,"Play solo or with a friend, power-up and GET 'EM!",https://rgcddev.itch.io/get-em-dx
818,9217,Quest of Dungeons,Role Playing,David Amador,"A turn based roguelike game. An evil Dark Lord has stolen all light, your mission is to enter his lair & defeat him.",https://dj_link.itch.io/quest-of-dungeons
819,2360499,In Fair Spirits,Visual Novel,ebi-hime,A cute BL visual novel about a medieval knight and a memey goth boy who's spent far too much time on Tumblr.,https://ebihime.itch.io/fair-spirits
820,1296015,Touhou WitchTempo,Rhythm,祈月 kdzki,A FUN and cute potion making rhythm game!,https://kdzki.itch.io/witchtempo
821,3244833,Snowkissed Romance - Demo,Simulation,lovelyincllc,90s Romance Adventure - Fall in love your way!,https://lovelyincllc.itch.io/snowkissed-romance-demo
822,35436,Backstage Pass,Visual Novel,sakevisual,"Lights, camera, romance!",https://sakevisual.itch.io/backstage-pass
823,202590,c ya laterrrr,N/A,danhett,a hypertext game based on a true story and some untrue stories,https://danhett.itch.io/c-ya-laterrrr
824,578538,Kandria,Action,Shinmera,A 2D hack and slash platformer in the post apocalyptic future,https://shinmera.itch.io/kandria
825,882206,Lofi Hip Hop Worlds To Study In,Educational,LoFiWorlds,Focus while you study; relax and explore while you take breaks,https://lofiworlds.itch.io/study
826,1941968,Project_Basement_Dating: DEMO,Visual Novel,Many_A_Dead_Mackerels,"Spend 2.5 nights in L22 where you'll mix drinks, drugs, magick, for maids.",https://many-a-dead-mackerels.itch.io/project-basement-dating-demo
827,658179,A Frog's Guide To Eating Flies,Puzzle,birdboy,Short and sweet puzzle game,https://birdboygames.itch.io/frogguide
828,2880701,SUBTERBALDI,Strategy,Redzils,I'LL MAKE YOU PLAY ALONG IN TIME WITH ME,https://redzils.itch.io/subterbaldi
829,55722,SHOOTOUT INC.,Shooter,Albatr,You liked SUPERHOTline Miami ? Here's the standalone game based on it.,https://albatr.itch.io/shootout-inc
830,136326,Grandma,N/A,Uneasy Game Studios,Grandma Jumpscare horror game,https://uneasygamestudios.itch.io/grandma
831,27168,Regular Human Basketball,Sports,Powerhoof,No giant mechanical death machines here!,https://powerhoof.itch.io/regular-human-basketball
832,313063,The Third Shift - Demo,Adventure,Teebowah Games,A Game Boy horror unlike any other,https://teebowah-games.itch.io/the-third-shift
833,2802098,Chicken Joust,Action,Stopsignal,Win the Chicken Tournament in this Joust inspired game!,https://stopsignal.itch.io/chicken-joust
834,10182,Powerglove,Platformer,RGCD.DEV,Official PC version of the 2014 Commodore 64 hit!,https://rgcddev.itch.io/powerglove
835,2429991,"Binary Battle (Commodore 64, Commodore Plus/4, ZX Spectrum)",Role Playing,Haplo,An unorthodox dungeon crawler,https://h4plo.itch.io/binary-battle
836,1217889,Thrive,Simulation,Revolutionary Games Studio,An open source game about evolution,https://revolutionarygames.itch.io/thrive
837,252387,The Witches Tea Party,Adventure,rabbitongames,"Have tea, make friends and defend world peace...or not.",https://rabbitongames.itch.io/twtp-light
838,2446656,The Cookie Project,Visual Novel,Vanade [ Hamilton Hour ],The real cookies were the friends (or...love interests?) we made along the way...,https://hamiltonhour.itch.io/the-cookie-project
839,20787,Ananias Roguelike,Role Playing,Slashie,A modern classic dungeon crawling adventure,https://slash.itch.io/ananias
840,2387552,HalOPE,Adventure,starbage,an angelic adventure,https://starbage.itch.io/halope
841,1131183,inbento,Puzzle,afterburn,A food-themed puzzle game where you have to arrange lunches in bento boxes!,https://afterburn.itch.io/inbento
842,1352246,Pilgrim's Peril,N/A,Geonjaha,Roguelike Dungeon Crawler [GBC],https://geonjaha.itch.io/pilgrims-peril
843,2043711,ABSCESS,Adventure,DIGITALGODTOWER,A game about giving.,https://digitalgodtower.itch.io/abcess
844,132425,Nytro,Platformer,OhiraKyou,"3D platformer inspired by the original Spyro trilogy, featuring a robot cat.",https://ohirakyou.itch.io/nytro
845,112260,Rex: Another Island,Platformer,shysaursoft,A short open-world platformer.,https://shysaursoft.itch.io/rex-another-island
846,1716974,Treacherous Trials,Platformer,Colon,"A platformer game about demons, flashing colors, and almost ten circles.",https://gdcolon.itch.io/treacheroustrials
847,2194216,Pizza Tower: Chef's Kiss,Adventure,Air_,pizza tower with some sauce,https://airspeedymomo.itch.io/pizzatowerchefkiss
848,2304706,The Good Weapon,Interactive Fiction,ninecoffees,Will you nuke the world to save it?,https://ninecoffees.itch.io/the-good-weapon
849,565813,Rev,Action,Emlise( formerly faxdoc ),A game about foxes,https://emlise.itch.io/rev
850,1469346,Flooded caves,Puzzle,NuSan,Dig caves to redirect an inevitable rising water until you can save everyone,https://nusan.itch.io/flooded-caves
851,1886209,Russian Roulette: One Life,N/A,Omey Salvi,A Game That You Can (Could?) Only Play Once,https://omeys.itch.io/russian-roulette-one-life
852,1141747,windsor road,Role Playing,everydaylouie,nostalgic game boy game,https://everydaylouie.itch.io/windsor-road
853,42712,Melon Journey,Role Playing,Froach Club,Need we say more?,https://froachclub.itch.io/melon-journey
854,1208403,Necrow Co.,Platformer,ZahranW,Short platformer made for GBJam9,https://zahranworrell.itch.io/necrow-co
855,520444,Glittermitten Grove,Strategy,Twinbeard,Grow plants and build treehouses in this magical land of faerie delights!,https://twinbeard.itch.io/glittermitten-grove
856,254894,discomfort zone,N/A,alex tomkow,N/A,https://alextomkow.itch.io/discomfort-zone
857,880447,Drift King - Alpha v0.12,Racing,Mellow,Thom Yorke's Pro Drifter,https://mellowarpeggiation.itch.io/drift-king
858,2793643,CLICKOLDING,Role Playing,Strange Scaffold,The man in the corner of your hotel room wants you to click something. He wants to watch you click it.,https://strangescaffold.itch.io/clickolding
859,2453809,The cursed farm,Survival,Osama M.S.A,The Cursed Farm game in which you try to restore your farm again,https://osamamsa123.itch.io/the-cursed-farm
860,2020523,WarmSolace-餘溫,Visual Novel,H-DaLi,Losing makes people cherish what they have 失去令心存,https://h-dali.itch.io/warmsolace
861,662527,Annalynn,Platformer,Cruise Elroy,A new platformer for the arcades of the '80s!,https://cruise-elroy.itch.io/annalynn
862,2931489,Project: Insanity,Shooter,Ragdolldude,N/A,https://ragdolldudelol.itch.io/project-insanity
863,495449,OVERGAME ★,Adventure,OVERBOY ツ,"Funny Meta Game with Plot Twists. ""The Game is a Liar""",https://overboy.itch.io/overgame
864,752561,Robby's Day Out,Adventure,GrafxKid,Play as Robby the Bunny and explore the world around you!,https://grafxkid.itch.io/robbys-day-out
865,259656,SeaBed,Visual Novel,Fruitbat Factory,N/A,https://fruitbat-factory.itch.io/seabed
866,1774838,1 Bit Survivor,Adventure,Chaz Acheronti,Turn-Based Survival Horror Rogue-like,https://acheronti.itch.io/1-bit-survivor
867,506815,CLICK OF CTHULHU,Simulation,Studio Black Flag,BUILD THE DOOMED CITY OF R'LYEH AND AWAKE CTHLHU! FHTAGN!,https://studio-black-flag.itch.io/click-of-cthulhu
868,81143,Darkness (C64),Action,Psytronik Software,"Head into the deepest, darkest jungle to rescue your beloved Megan. Are you brave enough to enter the DARKNESS?",https://psytronik.itch.io/darkness
869,1191526,The Life We've Chosen,Visual Novel,Cryoslight,Your quiet conversations with the aging demon have become alarmingly normal. Is it time to finally tell someone..?,https://cryoslight.itch.io/the-life-weve-chosen
870,1562768,Rixas,Strategy,elfkan,Rixas - A free and complex 4x game,https://elfkan.itch.io/rixas
871,2814111,Yuki,Adventure,vmu_,Short Gothic Mystery set in Taiwan,https://visualmemoryunit.itch.io/yuki
872,1511140,Reality Layer Zero,Card Game,Act-Novel,Card-based debating RPG and occult mystery thriller.,https://act-novel.itch.io/reality-layer-zero
873,107138,Dating Sims: The Visual Novel,Visual Novel,Oxidental Games,Sims 4 parody visual novel.,https://oxidentalgames.itch.io/dating-sims-the-visual-novel
874,3196846,Pocket Vampire Girl,Simulation,CurseLabs,N/A,https://curselabs.itch.io/pocket-vampire-girl
875,584463,UnReal World,Role Playing,Enormous Elk,The cult classic open-ended wilderness survival roguelike taking place in the ancient North during the late iron-age.,https://enormous-elk.itch.io/unreal-world
876,108274,The Temple of Torment,Role Playing,Aukustus,Dark fantasy open world classic roguelike,https://aukustus.itch.io/the-temple-of-torment
877,664316,They Bleed Pixels,Platformer,Spooky Squid Games,They Bleed Pixels is a fiendishly difficult platforming slash'em up inspired by weird fiction and gothic horror.,https://spookysquid.itch.io/they-bleed-pixels
878,2626561,Dicee!,Puzzle,Gumpy Function,A Dice Game for the Game Boy,https://gumpyfunction.itch.io/dicee
879,1109093,Hakuen Studio Sample Project,N/A,Hakuen Studio,The project used to build all Hakuen plugins,https://hakuenstudio.itch.io/hakuen-studio-sample-project
880,1022835,Pirate Fox Detective: The Case of The Conspicuous Klawz Crew,Interactive Fiction,CAJJI,What happened to Kaptain Klawz' eyepatch?,https://cajji.itch.io/pirate-fox-detective
881,857480,Explore MakeGame,Simulation,Kenney,Explore the indie gamedev makerspace MakeGame!,https://kenney.itch.io/explore-makegame
882,131376,Stalker&Yandere,Visual Novel,Mammon,A crush on the mysterious guy hanging out near your window at night. What could possibly go wrong here?,https://mammon.itch.io/stalkeryandere
883,382815,Beyond You! (DEMO AVAILABLE),Visual Novel,HexVexed,Four paths become one!,https://hexvexed.itch.io/beyond-you
884,3038843,The Soulforge Order,Interactive Fiction,Salt,Become a soulforge and uncover the secrets of Azish.,https://saltpower.itch.io/the-soulforge-order
885,89332,Gunmetal Arcadia Zero,Action,J. Kyle Pittman,"Unrest brews in the city of Arcadia, and a monstrous enemy approaches.",https://piratehearts.itch.io/gunmetal-arcadia-zero
886,582128,Eternower,N/A,Rokas,Minimalistic Tower Defense,https://rokasv.itch.io/eternower
887,1276474,Shovel Adventure (ZX Spectrum 128k),Action,Pat Morita Team,"Egypt, pyramids, mummies, treasures, a bit of colour clash, you and your shovel.",https://patmorita.itch.io/shovel-adventure-zx
888,3005094,is it okay for me to live,Visual Novel,YUKIMISOFT,(Spooktober Visual Novel Jam) A strange little Windows 98 style game about life.,https://yukimisoft.itch.io/isitokayformetolive
889,689322,SPACE / MECH / PILOT,Role Playing,SKY HOUR WORKS,The newest in space combat and exploration simulation is here - and it's free! Welcome to S/M/P!,https://skyhour.itch.io/space-mech-pilot
890,157817,Mama Possum,Interactive Fiction,Kevin Snow,"Now, here's a yarn.",https://bravemule.itch.io/mamapossum
891,101897,Samurai Lantern,Platformer,AdventureBit,A game about a samurai collecting lanterns.,https://adventurebit.itch.io/samurailantern
892,1534262,FOOTAGE 1985,Adventure,616 GAMES,A tape... a Mystery...,https://616games.itch.io/footage-1985
893,764607,Were|House,Visual Novel,Sad Ghost Studios,What if the monsters in the haunted house weren’t just wearing a costume...?,https://sad-ghost-studios.itch.io/werehouse
894,3269269,Eldritch Fishing,Adventure,Daisy Games,Fish in the Cthulhu and maybe end the world,https://daisy-games.itch.io/eldritch-fishing
895,753353,Ocean Avenue,Visual Novel,Dirk the Red Panda,Dive beneath the surface!,https://dirk-the-red-panda.itch.io/ocean-avenue
896,2856985,lost brother,Adventure,AtmoPixel,"Investigate eerie house party, find your brother.",https://atmopixel.itch.io/lost-brother
897,763850,v0.5 Rhythm Heaven Remake - Lockstep,Rhythm,Chocfudge,Recreation of a childhood rhythm game,https://chocfudge.itch.io/rhythm-heaven-remake
898,154833,Path Out,Adventure,causacreations,Escape the war. Break the walls of silence.,https://causacreations.itch.io/path-out
899,1215019,Kohana,Visual Novel,Mushroomallow,"Once close, now far apart. What should be done to close the distance?",https://mushroomallow.itch.io/kohana
900,2048190,Neo City Express,Action,saint11,A madcap arcade game about making extremely poor decisions while driving,https://saint11.itch.io/neo-city-express
901,397376,The Things We Lost In The Flood,Adventure,Dean,The world's dampest and least efficient chat room.,https://awkwardsilencegames.itch.io/thethingswelostintheflood
902,1310391,Metal Slug Warfare *Megadrive*,Action,Studio Vetea,N/A,https://vetea.itch.io/metal-slug-warfare-demo-megadrive
903,1297992,optimal conditions for a sacrifice,Visual Novel,mossinasi,"mild temperature, dim sunlight, good sleeping schedule, regular fluid intake",https://mossinasi.itch.io/sacrifice
904,318140,TAMASHII,Puzzle,vikintor,Weird Luciferian Puzzle Platformer,https://vikintor.itch.io/tamashii
905,495367,Avarice,Adventure,DarkMode,A first-person psychological horror game inspired by P.T.,https://teamdarkmode.itch.io/avarice
906,2649350,Desktop Daemon,N/A,Jon Topielski,A daemonic virtual pet for your desktop,https://jontopielski.itch.io/desktop-daemon
907,750991,Sludge & Sorcery,Role Playing,Polyducks,A Gameboy Game for GBJam8,https://polyducks.itch.io/sludge-and-sorcery
908,478869,A Game About Literally Doing Your Taxes,Simulation,Not a Sailor Studios,Just another totally accurate simulation of doing your taxes. We swear.,https://notasailorstudios.itch.io/a-game-about-literally-doing-your-taxes
909,1613279,Covert Critter [Demo],Adventure,sodaraptor,TACTICAL ANIMAL ESPIONAGE,https://sodaraptor.itch.io/covert-critter
910,959593,Forgeverse,Action,Wookbee,"Multiplayer sandbox with building, PvP & PvE!",https://wookbee.itch.io/forgeverse
911,243615,Magical Diary: Horse Hall,Role Playing,Hanako Games,Learn spells at a school for witches,https://hanakogames.itch.io/magical-diary-horse-hall
912,328794,Bara Boarders,Visual Novel,soulsoftea,Surfer Dating Game,https://soulsoftea.itch.io/baraboarders
913,583084,Book Hunter,Puzzle,watabou,Find rare books in the haunted infinite Library,https://watabou.itch.io/book-hunter
914,1233450,Chinese social credit test,Educational,Ximer,best social credit china test - Approved by John Xima,https://ximer.itch.io/chinese-social-credit-test
915,703070,Shooty and the Catfish: Fully Reloaded,Role Playing,Visitors From Dreams,"2 Monster Hunters go on a quest, a quest for cash!",https://visitorsfromdreams.itch.io/shooty-and-the-catfish-fully-reloaded
916,935681,Lonely People Potion Shop,Visual Novel,Kultisti,it's time to make some potions!,https://kultisti.itch.io/lonely-people-potion-shop
917,289629,Caverns of Xaskazien II,Role Playing,Virtua Sinner,"A graphics intensive roguelike. Explore the caves, kill the demon, save one small pocket of the multiverse.",https://virtua-sinner.itch.io/caverns-of-xaskazien-ii
918,941523,NeuraQuarium,Simulation,urocyongames,Neural-net evolution in a chill aquatic environment,https://urocyongames.itch.io/neuraquarium
919,60918,Succulents,Simulation,gleeson,An abandoned garden growing strange plants.,https://gleeson.itch.io/succulents
920,1462416,Tales of Grumville: A Legendary Pie and A Nameless Statue,Visual Novel,Mushroomallow,"Even the ""most boring town in the whole world"" has its mysteries.",https://mushroomallow.itch.io/tales-of-grumville
921,1330679,Sevens Deadly,Interactive Fiction,EJA,N/A,https://ejas-writings.itch.io/sevens-deadly
